title,link,image,episode,rating,views,quality,year,genres,description,season,type
Kuro Gal ni Natta kara Shinyuu to shitemita.,https://animevietsub.page/phim/kuro-gal-ni-natta-kara-shinyuu-to-shitemita-a4075/,https://cdn.animevietsub.page/data/poster/2021/03/21/animevsub-knCFgoTVAw.jpg,"TẬP
01",7.6 trong số 10 dựa trên 15 thành viên đánh giá,"488,604",FHD,2021,"Shounen Ai, Romance",Kuro Gal ni Natta kara Shinyuu to shitemita: Bộ phim kể về cặp đôi Fuck Boi Shion và Rui chuyên đi gạ địt các cô gái. Một ngày...,Mùa xuân,phim bộ
Quán Nhỏ Của Lý Lâm Khắc,https://animevietsub.page/phim/quan-nho-cua-ly-lam-khac-a4068/,https://cdn.animevietsub.page/data/poster/2023/02/05/animevsub-WeDRWmH7dT.jpg,"HOÀN
TẤT",7.1 trong số 10 dựa trên 7 thành viên đánh giá,"57,739",HD,2021,"Slice of Life, Comedy","Bắc Kinh, một thành phố đầy cơ hội và áp lực, nơi hiện đại và văn hóa truyền thống hòa quyện lẫn nhau. Có một gian...",Mùa xuân,phim bộ
Tuyết Ưng Lĩnh Chủ,https://animevietsub.page/phim/tuyet-ung-linh-chu-a3352/,https://cdn.animevietsub.page/data/poster/2018/12/20/animevsub-mTnu1KxY6Z.jpg,"HOÀN
TẤT",8.1 trong số 10 dựa trên 25 thành viên đánh giá,"462,809",HD,2018,Cartoon,"Bước chân của người khổng lồ sống giữa dòng dung nham có thể phá hủy cả ngôi thành….

Ác ma vực sâu luôn muốn tiến...",Mùa xuân,phim bộ
RobiHachi,https://animevietsub.page/phim/robihachi-a4000/,https://cdn.animevietsub.page/data/poster/2021/02/03/animevsub-jXmQ3kMpql.jpg,"HOÀN
TẤT",9 trong số 10 dựa trên 9 thành viên đánh giá,"36,241",HD,2019,"Sci-Fi, Space, Comedy, Adventure",Câu chuyện lấy bối cảnh tại thành phố Neo Tokyo năm 0051 G.C. (Galaxy Century). Đã nửa thế kỷ trôi qua kể từ khi nhân loại...,Mùa xuân,phim bộ
BNA,https://animevietsub.page/phim/bna-a3683/,https://cdn.animevietsub.page/data/poster/2020/04/22/animevsub-7twr7Y9RYn.jpg,"HOÀN
TẤT",9.4 trong số 10 dựa trên 22 thành viên đánh giá,"85,971",HD,2020,"Super Power, Fantasy, Action","Câu chuyện diễn ra vào thế kỷ 21, sự tồn tại của nhân thú đã được phơi bày sau khi bị che giấu trong bóng tối của...",Mùa xuân,phim bộ
Cặp Bài Trùng Live Action,https://animevietsub.page/phim/cap-bai-trung-live-action-a4012/,https://cdn.animevietsub.page/data/poster/2021/02/28/animevsub-WAM0oSfT6x.jpg,"HOÀN
TẤT",9.5 trong số 10 dựa trên 57 thành viên đánh giá,"1,555,200",HD,2018,Comedy,"Hai cậu trai Mitsuhashi Takashi và Ito Shinji vô tình gặp nhau tại một salon, 2 cậu là học sinh mới chuyển trường và nhân cơ...",Mùa xuân,phim bộ
Cuộc Chiến Người Khổng Lồ Lost Girls,https://animevietsub.page/phim/cuoc-chien-nguoi-khong-lost-girls-a2965/,https://cdn.animevietsub.page/data/poster/2018/02/15/animevsub-bMN7TlFRAI.jpg,"HOÀN
TẤT",9.2 trong số 10 dựa trên 42 thành viên đánh giá,"542,421",HD,2017,"Supernatural, Fantasy, Drama, Horror, Action",OVA của Shingeki no Kyojin,Mùa xuân,phim bộ
Kishibe Rohan wa Ugokanai,https://animevietsub.page/phim/kishibe-rohan-wa-ugokanai-a3430/,https://cdn.animevietsub.page/data/poster/2019/03/08/animevsub-AJqijGP7tE.jpg,"HOÀN
TẤT",8.4 trong số 10 dựa trên 12 thành viên đánh giá,"65,858",HD,2017,"Shounen, Supernatural, Mystery, Action","

Rohan Kishibe đi cùng Kyouka Izumi, một biên tập viên tạp chí manga, đến một ngôi nhà mua ở một ngôi làng cách xa nền văn...",Mùa xuân,phim bộ
Idol Time PriPara,https://animevietsub.page/phim/idol-time-pripara-a3009/,https://cdn.animevietsub.page/data/poster/2018/04/01/animevsub-nVlo58ppsj.jpg,"TẬP
16",9.6 trong số 10 dựa trên 8 thành viên đánh giá,"181,237",HD,2017,"Shoujo, School, Music","Câu chuyện xoay quanh Yui, một cô gái sống ở thị trấn Paparajuku, và mơ ước trở thành một thần tượng, ngay cả khi cô ấy...",Mùa xuân,phim bộ
Kimetsu Gakuen: Valentine-hen,https://animevietsub.page/phim/kimetsu-gakuen-valentine-hen-a4007/,https://cdn.animevietsub.page/data/poster/2021/02/17/animevsub-owdUlisSg3.jpg,"HOÀN
TẤT",9.2 trong số 10 dựa trên 72 thành viên đánh giá,"1,161,073",HD,2021,Comedy,"Ngoại truyện kể về việc Zenitsu và Tanjirou đi xin lời khuyên các giáo viên để được nhận sô-cô-la trong ngày Valentine.
",Mùa xuân,phim bộ
Re:Zero kara Hajimeru Break Time 2nd Season,https://animevietsub.page/phim/rezero-kara-hajimeru-break-time-2nd-season-a3926/,https://cdn.animevietsub.page/data/poster/2021/01/16/animevsub-qaJ2OqNWCW.jpg,"TẬP
19",8.5 trong số 10 dựa trên 30 thành viên đánh giá,"183,174",HD,2020,"Fantasy, Comedy, Adventure, Parody",Một loạt ảnh ngắn hài hước có phiên bản chibi của các nhân vật chính trong chương trình.,Mùa xuân,phim bộ
SKET Dance,https://animevietsub.page/phim/sket-dance-a3891/,https://cdn.animevietsub.page/data/poster/2020/11/09/animevsub-gVRggSbx4h.jpg,"HOÀN
TẤT",8.7 trong số 10 dựa trên 15 thành viên đánh giá,"166,715",HD,2011,"Shounen, School, Comedy","Manga tập trung vào các rắc rối mà câu lạc bộ hỗ trợ của trường cao học Kaimei gây ra, đó là Sket Dance (助人団/ スケット・ダン...",Mùa xuân,phim bộ
Baki: Dai Raitaisai-hen,https://animevietsub.page/phim/baki-dai-raitaisai-hen-a3977/,https://cdn.animevietsub.page/data/poster/2021/01/04/animevsub-wtIm7OghEG.jpg,"HOÀN
TẤT",8.1 trong số 10 dựa trên 39 thành viên đánh giá,"1,215,967",HD,2020,"Shounen, Martial Arts, Action","Bị suy yếu bởi chất độc từ trận chiến cuối cùng của mình, Baki Hanma thấy mình trên bờ vực của cái chết mà không...",Mùa xuân,phim bộ
Jashin-chan Dropkick',https://animevietsub.page/phim/jashin-chan-dropkick-a3697/,https://cdn.animevietsub.page/data/poster/2020/04/24/animevsub-N3VDV2rdPs.jpg,"HOÀN
TẤT",9.3 trong số 10 dựa trên 40 thành viên đánh giá,"251,850",HD,2020,"Supernatural, Comedy",Phần 2 của Jashin-chan Dropkick.,Mùa xuân,phim bộ
Có Thuốc,https://animevietsub.page/phim/co-thuoc-a3849/,https://cdn.animevietsub.page/data/poster/2020/09/23/animevsub-bPyD9I1FiZ.jpg,"TẬP
END",8.7 trong số 10 dựa trên 9 thành viên đánh giá,"80,220",HD,2020,Comedy,"Ngày nay, triều đình đang trưng cầu những kẻ phản bội, trao cho họ những chức vụ khác nhau tùy theo tài năng của họ, thay...",Mùa xuân,phim bộ
Digimon Adventure: Last Evolution Kizuna,https://animevietsub.page/phim/digimon-adventure-last-evolution-kizuna-a3976/,https://cdn.animevietsub.page/data/poster/2021/01/04/animevsub-lmBzQpblLG.jpg,"HOÀN
TẤT",7.3 trong số 10 dựa trên 7 thành viên đánh giá,"52,892",HD,2020,"Drama, Comedy, Adventure, Action","Năm 2010, đã hơn mười năm trôi qua kể từ mùa hè khi Taichi và Agumon gặp gỡ và khám phá thế giới kỹ thuật số. Taichi hiện...",Mùa xuân,phim bộ
Kiếm Vương Triều,https://animevietsub.page/phim/kiem-vuong-trieu-sword-dynasty-a3189/,https://cdn.animevietsub.page/data/poster/2018/08/10/animevsub-xcTLY4V4cB.jpg,"TẬP
12",7 trong số 10 dựa trên 9 thành viên đánh giá,"64,307",HD,2017,"Historical, Action","Câu chuyện xảy ra vào những năm của triều đại Tần, và một thanh niên sẽ hạ bệ triều Tần và tạo ra triều đại Ki",Mùa xuân,phim bộ
Sakura Taisen: Gouka Kenran,https://animevietsub.page/phim/sakura-taisen-gouka-kenran-a3904/,https://cdn.animevietsub.page/data/poster/2020/10/10/animevsub-1rNia7R9WN.jpg,"TẬP
06",7 trong số 10 dựa trên 3 thành viên đánh giá,"20,669",HD,1999,"Shounen, Sci-Fi, Adventure, Mecha",Sự kết thúc của cuộc chiến quỷ đã kết thúc và bây giờ Flower Division đã có thể nghỉ ngơi sau trận chiến của họ....,Mùa xuân,phim bộ
IDOLiSH7: Second Beat!,https://animevietsub.page/phim/idolish7-second-beat-a3917/,https://cdn.animevietsub.page/data/poster/2020/11/03/animevsub-7sVq38eN5E.jpg,"TẬP
15",8.8 trong số 10 dựa trên 16 thành viên đánh giá,"156,200",HD,2020,Music,Phần 2 của bộ IDOLiSH7,Mùa xuân,phim bộ
Gal to Kyouryuu,https://animevietsub.page/phim/gal-to-kyouryuu-a3704/,https://cdn.animevietsub.page/data/poster/2020/04/24/animevsub-eaUF1GYWc6.jpg,"HOÀN
TẤT",7.8 trong số 10 dựa trên 6 thành viên đánh giá,"24,462",HD,2020,"Seinen, Slice of Life, Comedy","Một ngày nọ, Kaede, một con gyaru, nhặt được một con khủng long và bắt đầu sống với nó. Bộ phim hài ngắn mô tả cuộc...",Mùa xuân,phim bộ
Cậu Bé Siêu Năng Lực Live Action (2018),https://animevietsub.page/phim/cau-be-sieu-nang-luc-live-action-2018-a3153/,https://cdn.animevietsub.page/data/poster/2018/07/13/animevsub-vVKOfVBpPk.jpg,"TẬP
12",5.6 trong số 10 dựa trên 15 thành viên đánh giá,"111,387",HD,2018,Supernatural,"Mob Psycho 100 kể về Shigeo Kageyama (còn hay được gọi là Mob) là một cậu học sinh lớp 8 bình thường, sở hữu năng lực siêu...",Mùa xuân,phim bộ
Toàn Chức Cao Thủ 2,https://animevietsub.page/phim/toan-chuc-cao-thu-2-a3853/,https://cdn.animevietsub.page/data/poster/2020/09/25/animevsub-FFVGaXFLDV.jpg,"HOÀN
TẤT",9.4 trong số 10 dựa trên 124 thành viên đánh giá,"1,882,645",HD,2020,"Game, Action","Diệp Tu, cao thủ đứng đầu được vinh danh là bách khoa toàn thư của game Vinh Quang, vì đủ loại nguyên nhân mà bị câu lạc...",Mùa xuân,phim bộ
Zenonzard The Animation,https://animevietsub.page/phim/zenonzard-the-animation-a3705/,https://cdn.animevietsub.page/data/poster/2020/04/24/animevsub-NgMco4XuiP.jpg,"HOÀN
TẤT",5.9 trong số 10 dựa trên 7 thành viên đánh giá,"40,177",HD,2020,"Game, Fantasy, Action","Anime chuyển thể thành trò chơi ứng dụng Bandai Zenonzard, Chủ yếu quảng cáo về game này !!!

",Mùa xuân,phim bộ
Levius,https://animevietsub.page/phim/levius-a3929/,https://cdn.animevietsub.page/data/poster/2020/11/14/animevsub-hxOlSFwVxt.jpg,"HOÀN
TẤT",5.5 trong số 10 dựa trên 2 thành viên đánh giá,"23,201",HD,2019,"Seinen, Sci-Fi, Mecha, Martial Arts, Action","Khi xã hội trỗi dậy từ đống tro tàn của chiến tranh, các chiến binh đấu trường tăng cường điều khiển học sẽ chiến...",Mùa xuân,phim bộ
Gundam Build Divers Re:Rise 2nd Season,https://animevietsub.page/phim/gundam-build-divers-rerise-2nd-season-a3714/,https://cdn.animevietsub.page/data/poster/2020/04/26/animevsub-aPAy6Uzs3A.jpg,"HOÀN
TẤT",9.3 trong số 10 dựa trên 22 thành viên đánh giá,"182,967",HD,2020,"Sci-Fi, Mecha, Action",Phần 2 nha!,Mùa xuân,phim bộ
Mushikago no Cagaster,https://animevietsub.page/phim/mushikago-no-cagaster-r2-a3927/,https://cdn.animevietsub.page/data/poster/2020/11/12/animevsub-8Hps56dAjR.jpg,"HOÀN
TẤT",8.4 trong số 10 dựa trên 21 thành viên đánh giá,"72,774",HD,2020,"Sci-Fi, Drama, Action","Trong một tương lai gần, một căn bệnh có tên ""Cagaster"" đã xuất hiện. Nó biến con người thành côn trùng. Câu chuyện bắt...",Mùa xuân,phim bộ
Aggressive Retsuko (ONA) 3rd Season,https://animevietsub.page/phim/aggressive-retsuko-ona-3rd-season-a3925/,https://cdn.animevietsub.page/data/poster/2020/11/11/animevsub-Vwdn0zuBCR.jpg,"HOÀN
TẤT",7.5 trong số 10 dựa trên 4 thành viên đánh giá,"26,598",HD,2020,"Slice of Life, Comedy",Mùa 3 của Aggressive Retsuko.,Mùa xuân,phim bộ
Future GPX Cyber Formula,https://animevietsub.page/phim/future-gpx-cyber-formula-a3922/,https://cdn.animevietsub.page/data/poster/2020/11/10/animevsub-gqTpf5Xw6c.jpg,"TẬP
01",6.5 trong số 10 dựa trên 4 thành viên đánh giá,"22,206",HD,1991,"Shounen, Sci-Fi, Sports, Adventure","Kazami Hayato, 14 tuổi, là tay đua trẻ nhất của Cyber Formula, một giải Grand Prix mà mỗi chiếc xe đều được trang bị máy tính...",Mùa xuân,phim bộ
Pokemon: Twilight Wings,https://animevietsub.page/phim/hakumei-no-tsubasa-a3831/,https://cdn.animevietsub.page/data/poster/2020/09/06/animevsub-3bT7GQhV1q.jpg,"HOÀN
TẤT",8 trong số 10 dựa trên 10 thành viên đánh giá,"384,257",HD,2020,"Fantasy, Comedy, Adventure, Kids, Action","Galar là một khu vực nơi các trận chiến Pokemon đã phát triển thành một nét văn hóa. Trải qua bảy tập phim, Pokemon: Twilight...",Mùa xuân,phim bộ
Initial D Final Stage,https://animevietsub.page/phim/initial-d-final-stage-a3907/,https://cdn.animevietsub.page/data/poster/2020/10/14/animevsub-DbMRlZxF8y.jpg,"HOÀN
TẤT",8.1 trong số 10 dựa trên 13 thành viên đánh giá,"69,204",HD,2014,"Seinen, Sports","Sau khi đánh bại mọi đội đua trong tỉnh, mọi thứ sẽ chuyển sang một cuộc đua cuối cùng. Takumi Fujiwara chưa bao giờ thua...",Mùa xuân,phim bộ
Initial D Fourth Stage,https://animevietsub.page/phim/initial-d-fourth-stage-a3905/,https://cdn.animevietsub.page/data/poster/2020/10/14/animevsub-ZUkeuKsJcp.jpg,"HOÀN
TẤT",8.6 trong số 10 dựa trên 16 thành viên đánh giá,"207,526",HD,2004,"Seinen, Sports, Drama, Action","Takumi Fujiwara cuối cùng đã cùng với Ryousuke và Keisuke Takahashi tạo nên ""Dự án D."" Mục tiêu của họ là gấp đôi: Ryousuke...",Mùa xuân,phim bộ
Uchuu Kyoudai,https://animevietsub.page/phim/uchuu-kyoudai-a3178/,https://cdn.animevietsub.page/data/poster/2018/07/25/animevsub-Ms1WciKBpA.jpg,"HOÀN
TẤT",8.6 trong số 10 dựa trên 14 thành viên đánh giá,"140,065",HD,2012,"Seinen, Sci-Fi, Slice of Life, Space, Comedy","Vào một đêm hè 2006, khi còn là hai chú bé, hai anh em Mutta (1993) và Hibito (1996) đã nhìn thấy một vật thể lạ bay tới mặt...",Mùa xuân,phim bộ
Hachimitsu to Clover,https://animevietsub.page/phim/hachimitsu-to-clover-a1574/,https://cdn.animevietsub.page/data/poster/2017/09/13/animevsub-03L5XaAFIT.jpg,"HOÀN
TẤT",7.4 trong số 10 dựa trên 7 thành viên đánh giá,"77,271",HD,2005,"Romance, Slice of Life, Drama, Comedy, Josei",And chàng sinh viên năm hai trường nghệ thuật Yuuta Takemoto sống một cuộc sống bình thường của một sinh viên đại học:...,Mùa xuân,phim bộ
Shokugeki no Souma: Gou no Sara,https://animevietsub.page/phim/shokugeki-no-souma-gou-no-sara-a3678/,https://cdn.animevietsub.page/data/poster/2020/04/22/animevsub-BYVEtFOXYY.jpg,"HOÀN
TẤT",9.5 trong số 10 dựa trên 246 thành viên đánh giá,"2,298,742",HD,2020,"Shounen, School, Ecchi",Phần 5 Shokugeki no Souma.,Mùa xuân,phim bộ
Thám Tử Đại Gia - Fugou Keiji: Balance:Unlimited,https://animevietsub.page/phim/fugou-keiji-balanceunlimited-a3686/,https://cdn.animevietsub.page/data/poster/2020/04/22/animevsub-k5JaOlC4Yz.jpg,"HOÀN
TẤT",9.3 trong số 10 dựa trên 95 thành viên đánh giá,"598,809",HD,2020,"Police, Comedy, Mystery","Câu chuyện kể về Daisuke Kanbe một chàng trai vô cùng giàu có, người mạnh dạn giải quyết các vụ án theo những cách khác...",Mùa xuân,phim bộ
Uma Musume: Pretty Derby (TV),https://animevietsub.page/phim/uma-musume-pretty-derby-tv-a3012/,https://cdn.animevietsub.page/data/poster/2018/04/21/animevsub-wRWuvOdu23.jpg,"HOÀN
TẤT",8.8 trong số 10 dựa trên 64 thành viên đánh giá,"536,266",HD,2018,Sports,"

Những Cô Gái Ngựa: Cuộc Đua Dễ Thương",Mùa xuân,phim bộ
Inazuma Eleven: Ares no Tenbin,https://animevietsub.page/phim/inazuma-eleven-ares-no-tenbin-a3034/,https://cdn.animevietsub.page/data/poster/2018/04/08/animevsub-4dZmrGkYAu.jpg,"HOÀN
TẤT",7.4 trong số 10 dựa trên 14 thành viên đánh giá,"260,598",HD,2018,Sports,"Sau khi Raimon đoạt chức vô địch Football Frontier và thua trận đấu với Tây Ban Nha, thành viên đội mỗi người một hướng,...",Mùa xuân,phim bộ
Hoozuki no Reitetsu 2nd Season: Sono Ni,https://animevietsub.page/phim/hoozuki-no-reitetsu-2nd-season-sono-ni-a3061/,https://cdn.animevietsub.page/data/poster/2022/03/11/animevsub-iBLxcHhC34.jpg,"HOÀN
TẤT",9.2 trong số 10 dựa trên 32 thành viên đánh giá,"143,190",HD,2018,"Seinen, Supernatural, Fantasy, Demons, Comedy",Mùa 2 của Hoozuki no Reitetsu.,Mùa xuân,phim bộ
Piano no Mori (TV),https://animevietsub.page/phim/piano-no-mori-tv-a3068/,https://cdn.animevietsub.page/data/poster/2018/04/30/animevsub-QkYgIgUd07.jpg,"HOÀN
TẤT",8.4 trong số 10 dựa trên 14 thành viên đánh giá,"100,829",HD,2018,"Seinen, School, Drama, Comedy, Adventure, Music","Câu chuyện kể về 2 cậu bé với 2 số phận khác nhau. Kai là con trai của một phụ nữ làm nghệ mại dâm, cậu học cách chơi...",Mùa xuân,phim bộ
Houkago Teibou Nisshi,https://animevietsub.page/phim/houkago-teibou-nisshi-a3696/,https://cdn.animevietsub.page/data/poster/2020/04/24/animevsub-8ihnQUCBW1.jpg,"HOÀN
TẤT",9.6 trong số 10 dựa trên 40 thành viên đánh giá,"91,801",HD,2020,"Seinen, School, Slice of Life, Comedy",Sinh viên năm thứ nhất Hina Tsurugi thích làm các hoạt động trong nhà như chế tạo. Gần đây đã chuyển đến một thị trấn...,Mùa xuân,phim bộ
Tiệm Bánh Hạnh Phúc,https://animevietsub.page/phim/tiem-banh-hanh-phuc-a3125/,https://cdn.animevietsub.page/data/poster/2018/07/06/animevsub-74DlBK7096.jpg,"HOÀN
TẤT",8.2 trong số 10 dựa trên 19 thành viên đánh giá,"70,990",HD,2012,"Fantasy, Action","Câu chuyện của Shining Hearts diễn ra tại thế giới End Earth trong bối cảnh thời trung cổ,nơi có các giống loài như Loài Người-Tiên...",Mùa xuân,phim bộ
Fruits Basket 2nd Season,https://animevietsub.page/phim/fruits-basket-2nd-season-a3682/,https://cdn.animevietsub.page/data/poster/2020/04/22/animevsub-2xzd5QFvsI.jpg,"HOÀN
TẤT",9.4 trong số 10 dựa trên 79 thành viên đánh giá,"1,499,128",HD,2020,"Shoujo, Romance, Slice of Life, Supernatural, Drama, Comedy",Truyện dựa trên sự tích Mười Hai Con Giáp của Trung Quốc. Nhân vật chính là cô bé Honda Tohru mồ côi năm 15 tuổi. Mẹ cô...,Mùa xuân,phim bộ
Piano no Mori (TV) 2nd Season,https://animevietsub.page/phim/piano-no-mori-tv-2nd-season-a3347/,https://cdn.animevietsub.page/data/poster/2022/03/05/animevsub-5Y8a5ZucsM.jpg,"HOÀN
TẤT",8.6 trong số 10 dựa trên 10 thành viên đánh giá,"54,142",HD,2019,"Seinen, School, Drama, Comedy, Music",Phần hai của Piano no Mori.,Mùa xuân,phim bộ
