user_id,titles_watched
5176,"Dịch vụ chuyển phát phù thủy Kiki Live Action, Trò Chơi Sinh Tử, Garo: Guren no Tsuki, Devilman: Tanjou-hen, Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen, Visual Prison, Girlfriend (Note), Fight Ippatsu! Juuden-chan!!, Sin: Thất Đại Tội, Natsu e no Tunnel  Sayonara no Deguchi, Pastel Life, Vạn Giới Pháp Thần, Hisone to Maso-tan, Hikari no Ou 2nd Season"
5177,"Thám Tử Conan Movie 1: Quả Bom Chọc Trời, Phù Thuỷ Thời Đại Mới, Công Tước Tử Thần Và Cô Hầu Gái Mùa 2, Kyoukai no Rinne (TV) 2nd Season, Cuộc Sống Ở Trường Nam Sinh Specials, Tokyo Marble Chocolate, Project Scard: Praeter no Kizu"
5178,"Doraemon: 2112-nen Doraemon Tanjou, Tiểu Lam và Tiểu Lục 3, Chén thánh: Đêm Định Mệnh - Nhiệm vụ cuối cùng, Sky Girls, Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu, Yondemasu yo  Azazel-san., Liz to Aoi Tori: Liz and the Blue Bird, Bảy Viên Ngọc Rồng SP 2, Tam Thế, Anitore! EX, Zan Sayonara Zetsubou Sensei, Sau Khi Rời Khỏi Tổ Đội Hạng A  Tôi Thám Hiểm Mê Cung Cùng Đệ Tử Cũ, Clione no Akari, Majimoji Rurumo, Tôi là nhện đấy  có sao không?, Danh Sách Yêu Quái, Kamen Rider Heisei Generations Forever, Grand Blue (2020), Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season"
5179,"Highschool of the Dead: Drifters of the Dead, Venus Senki, Học Viện Anh Hùng Mùa 4, Dr. Stone: Ryuusui, Câu Lạc Bộ Kính Cận, Kamisama no Memochou, Khoảng Không Giữa Bầu Trời Và Biển Cả, Zoids Wild, Ta Nhặt Được Thuộc Tính Đầy Đất, Layton Mystery Tanteisha: Katri no Nazotoki File"
5180,"JoJo no Kimyou na Bouken Part 6: Stone Ocean, Koi to Senkyo to Chocolate, Kimi to Boku no Saigo no Senjou  Aruiwa Sekai ga Hajimaru Seisen, Uta no☆Prince-sama♪ Maji Love 1000%, Tsuki to Laika to Nosferatu"
5181,"Koutetsu Tenshi Kurumi 2, Aria The Animation, Mermaid Melody Pichi Pichi Pitch Pure, Độ Ta Không Độ Nàng, Million Doll"
5182,"Ichigo 100% OVA, Kingdom 3, Toaru Hikuushi e no Tsuioku, Gundam Build Divers, Dekisokonai to Yobareta Motoeiyuu wa Jikka kara Tsuihou sareta node Sukikatte ni Ikiru Koto ni Shita, Bakuon!! OVA, Pokemon Movie 21: Sức Mạnh Của Chúng Ta, Mayo Chiki!, Hentai Ouji to Warawanai Neko.: Henneko BBS, Gakuen Basara, Jingai-san no Yome, One: Kagayaku Kisetsu e, Yu☆Gi☆Oh! 5D's: Shinkasuru Kettou! Stardust vs. Red Demon's"
5183,"Sun Vulcan The Movie, Kimi no Koe wo Todoketai, Rurouni Kenshin: Meiji Kenkaku Romantan (2023), Nora to Oujo to Noraneko Heart, Tinh Thần Biến, Kaitou Saint Tail, Thiếu Gia Khát Máu OVA, Ginban Kaleidoscope, Doraemon Movie 20: Nobita no Uchuu Hyouryuuki, Itsuka Tenma no Kuro Usagi OVA, Try Knights, Học Viện Anh Hùng, Yuragi-sou no Yuuna-san, Rockman.EXE Beast, Thuỷ Thủ Mặt Trăng R: The Movie, Chain Chronicle: Haecceitas no Hikari, Isekai Shokudou"
5184,"Cô Gái Gặp Gỡ Những Điều Kì Lạ, Thế Giới Bí Ẩn Của Arrietty, Ultraman Gaia, NieR:Automata, Yosuga no Sora: In Solitude  Where We Are Least Alone., Occultic;Nine, Mashle 2nd Season, Fractale, One Punch Man: Road to Hero, Nagato Yuki-chan no Shoushitsu, Tensura Nikki: Tensei shitara Slime Datta Ken"
5185,"Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara, Hibike! Euphonium Movie 3: Chikai no Finale, Kiếp Chuyển Sinh Ngọt Ngào, KAMEN RIDER X KAMEN RIDER W & DECADE – MOVIE WARS 2010, Lớp Học Quái Dị, Bất Lương Nhân Phần 3, Guilty Crown: Lost Christmas, Bí mật bóng tối 2 OVA, The First Slam Dunk, Fractale, Megami no Café Terrace 2nd Season, Ta Đã Chọc Tức Cả Đám Tu Luyện Giả, Ikkitousen: Western Wolves, Cars 2, Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou, Persona 5 the Animation - Trò Chơi Đỉnh Cao, Orange: Mirai, Hoozuki no Reitetsu 2nd Season"
5186,"Quân Hữu Vân, Love Live! Superstar!!, Kemono Jihen, Thiên Thần Chết Chóc, JoJo no Kimyou na Bouken Part 6: Stone Ocean, Yozakura Quartet: Hana no Uta, Yu☆Gi☆Oh! 5D's: Shinkasuru Kettou! Stardust vs. Red Demon's, Fate/kaleid liner Prisma☆Illya Specials, Onipan!, Dragon Crisis!, Lạc Vào Ký Ức, Gekijouban Chou Kamen Rider Den-O & Decade, CLAMP in Wonderland, Love Live! Sunshine!! The School Idol Movie: Over the Rainbow, Cuộc phiêu lưu kỳ bí, Granbelm, Heya Camp△, Seijuu Sentai Gingaman, Thanh Gươm Diệt Quỷ: Đường Đến Làng Rèn Gươm"
5187,"Elfen Lied, Gegege no Kitarou: Nippon Bakuretsu, Ấn Chú Cấm, Yama no Susume: Third Season, Cuộc xâm lăng của bé Mực 2, Katekyo Hitman Reborn! Special, Em Sẽ Chờ Anh Trong Mùa Hè Ấy, Đấu Bài!! Vanguard: will+Dress, Lớp học ám sát 2015 Live Action 2015, Shokugeki no Souma OVA, GTO: Great Teacher Onizuka Season 2 [Live Action], Thanh Gươm Diệt Quỷ: Làng Thợ Rèn, Sasayaku You ni Koi wo Utau, Shachou  Battle no Jikan Desu!, Inazuma Eleven: Chou Jigen Dream Match, Quái Vật Số 8, Hakkenden: Touhou Hakken Ibun"
5188,"Kaichou wa Maid-sama!, Thách Thức Tuyệt Vời"
5189,"Ping Pong The Animation, Hội Pháp Sư OVA (2016), Marimo no Hana: Saikyou Butouha Shougakusei Densetsu, New Initial D Movie: Legend 3 - Mugen, Mashin Eiyuuden Wataru: Shichikon no Ryuujinmaru, Mikakunin de Shinkoukei, Võ Nghịch 3D, Saikin  Imouto no Yousu ga Chotto Okashiinda ga. OVA"
5190,"Bảng Xếp Hạng Quốc Vương Mùa 2, Thanh Gươm Nữ Hoàng: Rebellion, Anh Thợ Saitou Đa Năng Ở Dị Giới, Long Thần Vạn Tướng Chi Cuồng Vương (Tây Hành Kỷ Tiền Truyện), Gekijouban Mahou Shoujo Madoka Magica, Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!, Seitokai no Ichizon"
5191,"Đại Chiến Người Khổng Lồ Mùa Cuối - Đại Kết Cục, Garouden: The Way of the Lone Wolf, Bartender: Kami no Glass, Kami no Tou: Ouji no Kikan"
5192,"Hitori no Shita: The Outcast 2nd Season, Tiệm Đồ Cổ A Xá, Uzaki-chan Muốn Đi Chơi! Mùa 2, Joshikousei no Mudazukai, Dị Nhân Quân Mạc Tà, Kyoshin to Hyouka no Shiro, Amagi Công Viên Rực Rỡ, Fate/strange Fake: Whispers of Dawn, Thánh Tổ, Thánh Ngân II, The IDOLM@STER Cinderella Girls: U149, Clannad Movie, Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna, Little Witch Academia: Mahoujikake no Parade"
5193,"Macross 7, Mặt nạ hổ, Thiên Quan Tứ Phúc Mùa 2, Tây Hành Kỷ OVA - Cùng Kỳ Địa Động, Thiếu Gia Khát Máu OVA, Ore no Nounai Sentakushi ga  Gakuen Love Comedy wo Zenryoku de Jama Shiteiru"
5194,"Tam Thế, Kingdom 4th Season, Yêu Thần Ký, Chainsaw Man, Chiếc Thìa Bạc (Phần 2), Thật Khó Để Yêu Một Otaku, Thiếu Gia Khát Máu"
5195,"Nhật Ký Của Haruki Đặc biệt, Choujuu Sentai Liveman, Pretty Rhythm: All Star Selection, Uchuu Senkan Yamato 2199"
5196,"Đừng Chọc Anh Nữa Mà  Nagatoro!, Issho ni Sleeping: Sleeping with Hinako"
5197,"Inazuma Eleven: Outer Code, Hanebado! - Đại Chiến Cầu Lông, JK Meshi!, Tousouchuu: Great Mission, Chou Yuu Sekai: Being the Reality, T.P BON, Salaryman ga Isekai ni Ittara Shitennou ni Natta Hanashi, Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou, Sát Nhân Mặt Nạ Ếch, Dimension High School, Gintama OVA - Shiroyasha Koutan, Kyou no Asuka Show, Ame wo Tsugeru Hyouryuu Danchi, Hana to Alice: Satsujin Jiken, Còn Điều Chưa Nói..., Isekai Shokudou, Kỷ nguyên Evol"
5198,"ChäoS;Child, Bungou to Alchemist: Shinpan no Haguruma, Eve no Jikan (Movie), Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu, Hakuouki Reimeiroku Tokuten Disc, Needless, Thanh Gươm Diệt Quỷ - Kimetsu no Yaiba, Hoả Phụng Liêu Nguyên, Sword Art Online Alternative: Gun Gale Online II, Đôi Mắt Của Shana Phần 2, Đao Kiếm Loạn Vũ 2017"
5199,"Thánh Nhạc, Kekkon Yubiwa Monogatari, Sukitte Ii nayo Live Action, WWW.Working!!"
5200,"Tonari no Kaibutsu-kun: Tonari no Gokudou-kun, Seto no Hanayome OVA, Captain Tsubasa, Lớp Học Anh Hùng, Ma Lực Của Thánh Nữ Là Toàn Năng Mùa 2, Tình yêu ngang trái SS2, Quân Lâm Thần Hạ, Date A Live V, Quái Tưởng Thụ, Toaru Kagaku no Railgun, Hắc Quản Gia Movie"
5201,"Man Hoang Tiên Giới, Ongaku Shoujo, Yami Shibai 12, Chàng Băng Giá Và Nàng Lạnh Lùng"
5202,"Hug tto! Precure♡Futari wa Precure Movie: All Stars Memories, Digimon Adventure 02, Kimi wa Kanata, Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori, Seirei no Moribito, Sword Art Online Alternative: Gun Gale Online, Vua Bóng Chuyền, LIÊN MINH CÔNG LÝ ĐỤNG ĐỘ NHÓM TEEN TITANS, Học Chiến Đô Thị, Ultraman, Tokyo Underground, Hayate no Gotoku!!, Mở Ra Một Thế Giới Tuyệt Vời OVA 2"
5203,"Isekai Ojisan, Shika no Ou: Yuna to Yakusoku no Tabi, Ping Pong The Animation, Độ Ta Không Độ Nàng, Bắt Đầu Từ Cô Hoạch Điểu: Long Thành Phong Vân"
5204,"Fukigen na Mononokean Tsuzuki, Kyoukai no Kanata Movie: I'll Be Here - Kako-hen, Bách Hoa Liễu Loạn: Samurai Girls Specials, Ame-iro Cocoa: Side G, Unnamed Memory 2nd Season, Appare-Ranman!"
5205,"Shokugeki no Souma OVA, Dữ liệu Gen AI, Kobato., Edomae Elf, Violet Evergarden: Hồi Ức Không Quên, Thiếu Chủ Giỏi Chạy Trốn"
5206,"Cheer Danshi!!, Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai., Denji Sentai Megaranger, Mars Red, Pokemon Movie 21: Sức Mạnh Của Chúng Ta, Morita-san wa Mukuchi. 2, Overlord: Ple Ple Pleiades, Nozoki Ana, Bokura no Ameiro Protocol, Arve Rezzle: Kikaijikake no Yousei-tachi, Golgo 13, Macross F Movie 2: Sayonara no Tsubasa, Highlander: The Search for Vengeance, Break Blade Movie, Phi Brain: Kami no Puzzle - Orpheus Order-hen, Blue Lock: Episode Nagi, Dù Vậy Thì Ayumu Vẫn Sẽ Tiếp Cận, Majisuka Gakuen (Season 5), Ys: Tenkuu no Shinden - Adol Christine no Bouken, Juuou Mujin no Fafnir"
5207,"Thám tử lừng danh Conan: Hoa hướng dương rực lửa, Chiruran: Nibun no Ichi, Working!!!, Shouwa Monogatari, Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!, 22/7: 8＋3=?, Cuộc Chiến Xe Tăng Specials, Kiếm Tiên Ở Đây, Ongaku Shoujo (TV)"
5208,"Quỷ Vương Và Anh Hùng, Bungaku Shoujo Kyou no Oyatsu: Hatsukoi, Vivy Fluorite Eye's Song, Bananya: Fushigi na Nakama-tachi, Code:Breaker OVA, Queen's Blade: Rurou no Senshi"
5209,"Corpse Party: Missing Footage, Lũ ngốc  bài thi và linh thú triệu hồi: Spinout!, Kekkai Sensen, Thám Tử Lừng Danh Conan: Chứng cứ ngoại phạm màu đỏ, Tình Yêu Ngang Trái, Dụ Hoặc Miêu Yêu, Ultraman Mebius, Green Green, Kenzen Robo Daimidaler Specials"
5210,"K: Return of Kings, Dekiru Neko wa Kyou mo Yuuutsu, Knight's & Magic, Kotoura-san, Zetman, Bokusatsu Tenshi Dokuro-chan 2, Actors: Songs Connection, Linh Vực"
5211,"Mitsudomoe, Hagane Orchestra, Bảy Giác Quan Của Subaru, Kakuchou Shoujo-kei Trinary: Ex.MV, Tensei Kizoku  Kantei Skill de Nariagaru, Cuộc Chiến Xe Tăng, Ore  Twintail ni Narimasu., Sacred Seven, Katsute Kami Datta Kemono-tachi e, Digimon Adventure Movie, Rồng Ăn Cỏ Bị Mang Tiếng Ác, Lớp Học Điệp Viên Mùa 2, Cặp Bài Trùng Movie, Thunderbolt Fantasy, Tokyo Majin Gakuen Kenpucho: Tou, Grimms Notes The Animation, Lớp Học Ám Sát 2, Saint Seiya: Soul of Gold"
5212,"Kết Giới Sư, Higurashi no Naku Koro ni Rei, Haiyore! Nyaruko-san W OVA, Chuyên Gia Diệt Quỷ, Black Rock Shooter: Dawn Fall, Ông Thầy Vi Diệu, Thiên Hành Cửu Ca, Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai"
5213,"Thần Long Tinh Chủ, Chúa Tể Quỷ Cấp 1 Và Anh Hùng Một Phòng, Chạy trốn định mệnh, Ane Log: Moyako Neesan no Tomaranai Monologue, Bách Luyện Thành Thần, Watashitachi  Luck Logic-bu!, Hiền Giả Mạnh Nhất Với Dấu Ấn Yếu Nhất, Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!, Sasaki to Miyano Movie: Sotsugyou-hen, Nanatsu no Taizai: Fundo no Shinpan, Mahou Shoujo Lyrical Nanoha: Reflection, XÁM HỐI, Souten no Ken, Shika no Ou: Yuna to Yakusoku no Tabi, Shinmai Maou no Testament, Okusama wa Joshikousei (TV), Làm Lại Từ Đầu, Plastic Neesan, Minami Kamakura Koukou Joshi Jitensha-bu"
5214,"Soukou no Strain, Huyền thoại đất liền và đại dương, One Piece - Đảo Hải Tặc, Doraemon Movie 39: Nobita no Getsumen Tansaki, Hitori no Shita: The Outcast 2nd Season"
5215,"Saint Seiya: Meiou Hades Meikai-hen, Yamada Và Thất Đại Ma Nữ OVA, Kidou Tenshi Angelic Layer, Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu, Giả Kim Thuật Sư Live Action, Náo Loạn, Kiếm Cốt, Thánh Ngân, Guraburu!, Evangelion: 2.0 You Can (Not) Advance, Inazuma Eleven: Saikyou Gundan Ogre Shuurai, Yatogame-chan Kansatsu Nikki Nisatsume, Vương Quốc Mặt Trăng: Crescent Love, Đặc Ân Của Thần, Oshi ga Budoukan Ittekuretara Shinu, Evangelion: 3.0 (-46h), Nhóm Nhạc Của Những Ước Mơ! Garupa☆Pico, Tuyến đường sắt khốc liệt"
5216,"Rain Town, Trường Học Vui Nhộn, Giọt nước mắt thần bí, Jin-Rou Movie, Doom Patrol, Kinnikuman: Kanpeki Chоujin Shiso-hen 2nd Season, Không Kí Ức OVA 2, Magic Maker: Isekai Mahou no Tsukurikata, Kure-nai OVA, Hiệp Can Nghĩa Đảm Thẩm Kiếm Tâm (Ngoại Truyện), Black★Rock Shooter (TV), Potemayo Specials, Chơi Game Cùng Mẹ, Lớp Học Ám Sát 2: Kagaijugyou-hen"
5217,"Ban Nhạc Soái Ca, Unfair, Astro Note, UQ Holder!: Mahou Sensei Negima! 2, Rắc Rối Đáng Yêu, Tập Yêu Lục: Phần Khởi Hành, Amaenaide yo!! Katsu!!, Blue Box, Strike the Blood: Valkyria no Oukoku-hen, Dàn Harem Đến Từ Qúa Khứ Của Nobunaga"
5218,"Ryuu no Haisha, Hành Pháp Mushibugyou, Senyuu. 2, One Piece: Heart of Gold, Thất Nghiệp Chuyển Sinh"
5219,"B: The Beginning, Youjo Senki Movie: Manner Eizou, Evangelion: 1.0 You Are (Not) Alone, Senyuu."
5220,"Eureka Seven: Pocket ga Niji de Ippai, Kekkai Sensen: Ousama no Restaurant no Ousama, Deltora Quest, King's Raid: Ishi wo Tsugumono-tachi, Độ Ta Không Độ Nàng, Miss Monochrome: The Animation, Kakegurui: Live Action, Joshikausei, Ông Chú Chuyển Sinh Thành Tiểu Thư Độc Ác, PriPri Chii-chan!!, Rewrite 2nd Season, Koneko no Chii: Ponponra Daibouken, Sono Toki  Kanojo wa., Majutsushi Orphen, Gankutsuou, Nữ Sinh Bạo Lực Specials, 3-gatsu no Lion"
5221,"Captain Tsubasa Season 2: Junior Youth-hen, Nhờ Bạn Đó! Hệ Thống Chiến Thần, Mahou Shoujo Site - Trang Web Ma Thuật, Quyển Sổ Tử Thần, Gintama OVA - Shiroyasha Koutan, Hyakko, Loop 7-kaime no Akuyaku Reijou wa  Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu suru, Ảo Ảnh Thuần Khiết, Bạn Gái Thuê 2, Cat's Eye, Hifuu Katsudou Kiroku: The Sealed Esoteric History, Sứa Không Thể Bơi Trong Đêm, Higashi no Eden Movie I: The King of Eden, Song Sinh Linh Thám, Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA"
5222,"Fate/Grand Carnival, Kuma Miko, Chân Dương Võ Thần, Thần Vực Vô Tận, Fruits Basket, Doraemon Movie 33: Nobita no Himitsu Dougu Museum, Rescue Me!"
5223,"Street Fighter Zero The Animation, Arakawa Under the Bridge x Bridge, Ladies versus Butlers! Specials, The iDOLM@STER Cinderella Girls: Anytime  Anywhere with Cinderella., Hitori no Shita: The Outcast 5th Season, Bungaku Shoujo Memoire, Doraemon: Nobita và bản giao hưởng Địa Cầu, Battle Spirits: Brave, Baldr Force Exe Resolution, Mars Red, Khi Ve Sầu Khóc - Phần Kết, Hanma Baki: Son of Ogre, Hataraku Saibou Black (TV), Bermuda Triangle: Colorful Pastrale, Kobayashi ga Kawai sugite Tsurai!!, Tengen Toppa Gurren Lagann Movie: Lagann-hen, Thái Nhất Kiếm Tiên Truyện, Cuộc Cách Mạng Ma Thuật Của Công Chúa Chuyển Sinh Và Tiểu Thư Thiên Tài"
5224,"Zankyou no Terror, Baka to Test to Shoukanjuu Mini Anime, Bảy Viên Ngọc Rồng SP 2, Gundam Breaker: Battlogue, Hiệp Can Nghĩa Đảm Thẩm Kiếm Tâm (Ngoại Truyện), Itazura na Kiss, Nhất Niệm Vĩnh Hằng Phần 2, Astarotte no Omocha!, Âm Dương Sư Mạnh Nhất Chuyển Sinh"
5225,"AIKa Zero, Cuộc Hành Trình Của Kino, Tadaima  Okaeri, Hyakujuu Sentai Gaoranger, Oda Cinnamon Nobunaga, Gravity Daze The Animation: Ouverture, Code:Breaker, Dụ Hoặc Miêu Yêu, Donten ni Warau Gaiden: Ouka  Tenbou no Kakehashi, Ước Mơ Vươn Tới Một Ngôi Sao, Shikabane Hime: Kuro Special, Majisuka Gakuen (Season 5), Hanabi-chan wa Okuregachi, Free!: Dive to the Future, Heroman Specials, Nữ Thánh Binh Moon Angel, Thiếu Chủ Giỏi Chạy Trốn"
5226,"Doraemon: Nobita's the Night Before a Wedding, Macross F, Vạn Giới Kỳ Duyên, Enmusubi no Youko-chan, Summertime Render, Thất Kiếm Ma Thuật Thống Trị Thế Giới, 30-sai made Doutei dato Mahoutsukai ni Nareru Rashii, Cuộc Sống Không Có Súng, Akuma-kun (ONA), Sekai kara Neko ga Kieta nara, New Initial D Movie: Legend 3 - Mugen, Sứa Không Thể Bơi Trong Đêm, Saint☆Oniisan, Dual Parallel! Trouble Adventures, Tinh Vực Bốn Vạn Năm, Ta Có Một Sơn Trại, Tari Tari: Kumottari  Kagayaitari  Mata Itsuka Utattari, Orenji deizu, Shikabane Hime: Kuro Special, Koukaku Kidoutai: SAC_2045 Season 2"
5227,"Chuyên Gia Diệt Quỷ Movie, Liên Quan Gì Đến Mèo Tôi?, Owari no Seraph: Kyuuketsuki Shahar"
5228,"Street Fighter Alpha: Generations, Choujigen Game Neptune The Animation OVA, Vatican Kiseki Chousakan, Nhật Kí Tương Lai, Chou Mashin Eiyuuden Wataru, Sore ga Seiyuu!: Petit Uchiage, High School DxD New, Chuunibyou demo Koi ga Shitai! Ren Lite, Kamen Teacher Special"
5229,"Thanh Gươm Momo Kyun, Monster Strike: Zoku Saishuu-banashi - Pandora no Hako, Kimi ni Todoke 2nd Season, Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season, Hiiro no Kakera, Mimi wo Sumaseba, Pokemon the Movie XY&Z: Volcanion to Karakuri no Magaarna, Urusei Yatsura (2022) 2nd Season, Gối Đao Lên Hát, SoniAni: Super Sonico The Animation, Bungaku Shoujo Memoire, Digimon Tamers, Thám tử lừng danh Conan: Bản tình ca màu đỏ thẫm, Omoi no Kakera, Isekai Suicide Squad, RWBY 2, Hiiro no Kakera Dai Ni Shou"
5230,"Thành phố bí ẩn (Phần 3), Lupin Đệ Tam: Bí Mật Của Mamo, Sinh Tử Luân Hồi:O, SKET Dance, K: Seven Stories Movie 5 - Memory of Red - Burn, Chuunibyou demo Koi ga Shitai! Ren Lite, Double-J, Aikatsu! Movie, Mirai: Em Gái Đến Từ Tương Lai, Ám Kịch 6, Princess Connect! Re:Dive, Majutsushi Orphen, Giant Killing, Cardcaptor Sakura Movie 1, The iDOLM@STER Movie: Kagayaki no Mukougawa e!, 0-saiji Start Dash Monogatari"
5231,"Định Hải Phù Sinh Lục, Cổng chiến tranh SS2, Sword Art Online - Abridged Parody, Ký Túc Xá Dễ Thương, Date A Live IF Version, Inazuma Eleven Go, Hakuouki: Otogisoushi, Thế Giới Bí Ẩn Của Arrietty, Mayoi Neko Overrun!, Dagashi Kashi, Cuộc Chiến Xe Tăng, Dragon  Ie wo Kau., Hibike! Euphonium Movie 3: Chikai no Finale, Biệt đội Alpha, Evangelion: 3.0 (-46h), Bakuretsu Tenshi: Infinity, Ninja Collection"
5232,"Ranma ½, Toàn Chức Pháp Sư, Hataraku Onii-san!"
5233,"Shihaisha no Tasogare, Solo Leveling - Tôi Thăng Cấp Một Mình, Đôi Mắt Của Shana Phần 2, Học Viện Siêu Nhiên Phần 3, Chuyến Tàu Vào Mỗi Sáng Thứ Hai Phần 2, Scarlet Nexus, Strike the Blood III, Hóa Kiếp Trở Thành Otome, Koukyoushihen Eureka Seven Hi-Evolution 1, A Kite, Genei wo Kakeru Taiyou, Carnival Phantasm EX Season, Fate/kaleid liner Prisma☆Illya 2wei Herz!, Senki Zesshou Symphogear"
5234,"Bất Tử Bất Diệt: Thiếu Niên Xuất Sơn, Chaos Dragon: Sekiryuu Seneki, Inari  Konkon  Koi Iroha., Thuỷ Thủ Mặt Trăng R, Ore no Imouto ga Konnani Kawaii Wake ga Nai, New Game!: Watashi  Shain Ryokou tte Hajimete nano de..."
5235,"Teekyuu 4, Con Đường Hiệp Nghĩa, Vô Thượng Thần Đế 2: Thần Đạo Đế Tôn, One Outs, Uta no☆Prince-sama♪ Maji Love Revolutions, Kuromukuro, Jashin-chan Dropkick X, 07-Ghost, Freezing Vibration, Yuri!!! on ICE, Yamada Và Thất Đại Ma Nữ (Live Action), Shingeki no Kyojin: Chronicle, B-Project: Zecchou*Emotion"
5236,"Amon: Devilman Mokushiroku, Kế hoạch Hôn nhân, Haikyuu!!: To the Top 2nd Season, Đôi Mắt Của Shana Phần 3, Tử Xuyên OVA, Granblue Fantasy The Animation Season 2, Kurogane no Linebarrels, Anh Ở Vì Sao Xa, Tay Đua Siêu Đẳng: New Generation, Kotaro Sống Một Mình, Botsuraku Yotei no Kizoku dakedo  Hima Datta kara Mahou wo Kiwametemita, Cardcaptor Sakura Movie 1, Saint Seiya: Meiou Hades Juuni Kyuu-hen"
5237,"Bầu Trời Trong Xanh Ngày Hôm Qua, Godzilla: S.P, Kuro no Sumika: Chronus, Nekopara OVA: Koneko no Hi no Yakusoku, Hakumei to Mikochi, Ibara no Ou, Người Đại Diện Thời Gian OVA, Death Billiards, Sennen Joyuu, Hiền Giả Mạnh Nhất Với Dấu Ấn Yếu Nhất, Uma Musume: Pretty Derby Season 3, Undead Girl Murder Farce, Majutsushi Orphen Hagure Tabi: Urbanrama-hen, Amanchu! Special, Shelter, Tân Phong Thần: Na Tra Trùng Sinh, Gosick"
5238,"Thánh Ngân II, Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono, Nô Lệ Của Ma Đô Tinh Binh, Đội Thám Tử KZ"
5239,"Love Live! Superstar!! 2nd Season, Bách Gia Quyết: Giang Hồ Quỷ Sự Lục, Human Bug Daigaku, Cuộc Chiến Của Sakura, Kuma Kuma Kuma Bear, Cửu Châu Phiêu Miểu Lục, Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai, Liang Bu Yi Specials, Ookami to Koushinryou II Specials, Summertime Render, Akame ga Kill! Theater, Teekyuu, Hanma Baki vs. Kengan Ashura"
